nohup: ignoring input
I1203 17:25:27.727645  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1100
I1203 17:25:27.727692  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:27.727706  389329 collector.go:260] Processing IPFIX message
I1203 17:25:27.747753  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1101
I1203 17:25:27.747801  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:27.747815  389329 collector.go:260] Processing IPFIX message
I1203 17:25:27.767804  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1102
I1203 17:25:27.767844  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:27.767876  389329 collector.go:260] Processing IPFIX message
I1203 17:25:27.787898  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1103
I1203 17:25:27.787935  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:27.787949  389329 collector.go:260] Processing IPFIX message
I1203 17:25:27.808079  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1104
I1203 17:25:27.808119  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:27.808132  389329 collector.go:260] Processing IPFIX message
I1203 17:25:27.828112  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1105
I1203 17:25:27.828150  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:27.828163  389329 collector.go:260] Processing IPFIX message
I1203 17:25:27.848230  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1106
I1203 17:25:27.848272  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:27.848287  389329 collector.go:260] Processing IPFIX message
I1203 17:25:27.868390  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1107
I1203 17:25:27.868443  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:27.868456  389329 collector.go:260] Processing IPFIX message
I1203 17:25:27.888470  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1108
I1203 17:25:27.888524  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:27.888569  389329 collector.go:260] Processing IPFIX message
I1203 17:25:27.908529  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1109
I1203 17:25:27.908564  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:27.908577  389329 collector.go:260] Processing IPFIX message
I1203 17:25:27.928620  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1110
I1203 17:25:27.928655  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:27.928689  389329 collector.go:260] Processing IPFIX message
I1203 17:25:27.948731  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1111
I1203 17:25:27.948781  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:27.948794  389329 collector.go:260] Processing IPFIX message
I1203 17:25:27.968902  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1112
I1203 17:25:27.968942  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:27.968954  389329 collector.go:260] Processing IPFIX message
I1203 17:25:27.989026  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1113
I1203 17:25:27.989066  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:27.989079  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.009064  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1114
I1203 17:25:28.009098  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.009116  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.029232  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1115
I1203 17:25:28.029265  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.029277  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.049278  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1116
I1203 17:25:28.049311  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.049323  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.069338  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1117
I1203 17:25:28.069367  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.069391  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.089534  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1118
I1203 17:25:28.089582  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.089594  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.109556  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1119
I1203 17:25:28.109587  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.109599  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.129676  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1120
I1203 17:25:28.129704  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.129717  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.149779  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1121
I1203 17:25:28.149815  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.149827  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.169866  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1122
I1203 17:25:28.169898  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.169905  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.189963  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1123
I1203 17:25:28.189992  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.189998  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.210063  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1124
I1203 17:25:28.210099  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.210107  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.230157  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1125
I1203 17:25:28.230186  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.230192  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.250258  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1126
I1203 17:25:28.250285  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.250296  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.270420  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1127
I1203 17:25:28.270482  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.270494  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.290490  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1128
I1203 17:25:28.290523  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.290534  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.310971  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1129
I1203 17:25:28.311017  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.311030  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.330791  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1130
I1203 17:25:28.330840  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.330854  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.350835  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1131
I1203 17:25:28.350878  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.350905  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.370991  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1132
I1203 17:25:28.371028  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.371041  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.391032  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1133
I1203 17:25:28.391064  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.391076  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.411119  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1134
I1203 17:25:28.411151  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.411162  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.431215  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1135
I1203 17:25:28.431244  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.431256  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.451393  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1136
I1203 17:25:28.451433  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.451446  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.471587  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1137
I1203 17:25:28.471634  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.471649  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.491642  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1138
I1203 17:25:28.491679  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.491692  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.511771  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1139
I1203 17:25:28.511810  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.511824  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.531894  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1140
I1203 17:25:28.531935  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.531949  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.552031  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1141
I1203 17:25:28.552076  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.552090  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.572195  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1142
I1203 17:25:28.572240  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.572253  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.592247  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1143
I1203 17:25:28.592283  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.592295  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.612342  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1144
I1203 17:25:28.612383  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.612409  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.632461  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1145
I1203 17:25:28.632489  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.632500  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.652602  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1146
I1203 17:25:28.652635  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.652646  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.672678  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1147
I1203 17:25:28.672709  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.672725  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.692747  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1148
I1203 17:25:28.692778  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.692789  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.712868  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1149
I1203 17:25:28.712919  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.712933  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.733011  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1150
I1203 17:25:28.733052  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.733071  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.753151  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1151
I1203 17:25:28.753185  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.753198  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.773270  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1152
I1203 17:25:28.773311  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.773323  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.793322  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1153
I1203 17:25:28.793384  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.793398  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.813485  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1154
I1203 17:25:28.813530  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.813542  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.833534  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1155
I1203 17:25:28.833571  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.833584  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.853629  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1156
I1203 17:25:28.853669  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.853682  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.873734  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1157
I1203 17:25:28.873778  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.873791  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.893902  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1158
I1203 17:25:28.893947  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.893961  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.913938  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1159
I1203 17:25:28.913976  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.913990  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.934042  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1160
I1203 17:25:28.934074  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.934086  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.954146  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1161
I1203 17:25:28.954179  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.954191  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.974250  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1162
I1203 17:25:28.974318  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.974331  389329 collector.go:260] Processing IPFIX message
I1203 17:25:28.994387  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1163
I1203 17:25:28.994421  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:28.994432  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.014470  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1164
I1203 17:25:29.014501  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.014512  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.034676  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1165
I1203 17:25:29.034822  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.034888  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.054796  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1166
I1203 17:25:29.054844  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.054859  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.074859  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1167
I1203 17:25:29.074895  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.074908  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.094952  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1168
I1203 17:25:29.094981  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.094992  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.115060  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1169
I1203 17:25:29.115104  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.115116  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.135161  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1170
I1203 17:25:29.135194  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.135223  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.155322  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1171
I1203 17:25:29.155379  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.155403  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.175479  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1172
I1203 17:25:29.175528  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.175542  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.195541  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1173
I1203 17:25:29.195585  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.195599  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.215647  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1174
I1203 17:25:29.215686  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.215700  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.235740  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1175
I1203 17:25:29.235772  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.235782  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.255850  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1176
I1203 17:25:29.255881  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.255892  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.275965  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1177
I1203 17:25:29.276015  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.276027  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.296072  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1178
I1203 17:25:29.296116  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.296130  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.316203  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1179
I1203 17:25:29.316244  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.316259  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.336294  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1180
I1203 17:25:29.336341  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.336363  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.356408  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1181
I1203 17:25:29.356454  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.356467  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.376504  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1182
I1203 17:25:29.376544  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.376558  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.396655  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1183
I1203 17:25:29.396731  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.396745  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.416853  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1184
I1203 17:25:29.416916  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.416931  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.436919  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1185
I1203 17:25:29.436961  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.436974  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.457031  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1186
I1203 17:25:29.457072  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.457085  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.477142  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1187
I1203 17:25:29.477198  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.477211  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.497246  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1188
I1203 17:25:29.497289  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.497302  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.517363  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1189
I1203 17:25:29.517410  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.517421  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.537495  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1190
I1203 17:25:29.537545  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.537560  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.557541  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1191
I1203 17:25:29.557582  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.557595  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.577657  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1192
I1203 17:25:29.577692  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.577708  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.597740  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1193
I1203 17:25:29.597770  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.597780  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.617841  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1194
I1203 17:25:29.617894  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.617906  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.638037  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1195
I1203 17:25:29.638108  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.638123  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.658078  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1196
I1203 17:25:29.658112  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.658124  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.678180  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1197
I1203 17:25:29.678215  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.678248  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.698276  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1198
I1203 17:25:29.698307  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.698317  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.718449  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1199
I1203 17:25:29.718494  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.718505  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.738540  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=1200
I1203 17:25:29.738580  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.738592  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.758593  389329 session.go:74] "Added template to template map" obsDomainID=10000 templateID=400
I1203 17:25:29.758629  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=0 numRecords=1
I1203 17:25:29.758642  389329 collector.go:260] Processing IPFIX message
I1203 17:25:29.978995  389329 tcp.go:130] "Processed message from exporter" observationDomainID=10000 setType=1 numRecords=1
I1203 17:25:29.979036  389329 tcp.go:94] "Connection was closed by client"
